title,text,date,label
Bulgaria deputy PM wants new laws to stifle radical Islam,"SOFIA (Reuters) - Bulgaria should tighten rules on foreign financing for religious communities and restrict visits by foreign clerics to help counter the potential spread of radical Islam, deputy prime minister Krasimir Karakachanov said on Thursday. Karakachanov is a co-leader of the nationalist United Patriots, a junior partner in the coalition government that is known for its tough rhetoric on migration and Bulgaria s Roma. He said proposals to parliament to amend laws on religion and education as well as the criminal code would be submitted by the end of the year. Bulgaria s government banned the wearing of  full face veils in public places last year. Bulgaria has one of the biggest Muslim communities in Europe at about 12 percent of its 7.1 million population   a legacy of almost 500 years of Ottoman Turkish rule that ended in the late 19th century. Historic resistance to the Muslim Ottomans is a core element of national identity for the mainly Orthodox Christian majority and some nationalists have cast the recent arrival of Muslim migrants via Turkey as a threat to the nation s security.  It turns out that problems we see in a number of European countries already exist in Bulgaria,  Karakachanov said after a meeting to discuss how to prevent the spread of radical Islam in the country. He said  extremely liberal  laws were allowing the spread of non-traditional Islam through the private provision of education and training.  It is mostly the ... financing by private structures of religious communities that attempt to realize political influence in the country,  Karakachanov said. Many Islamist organizations in Europe are financed largely with foreign donations. Karakachanov has previously complained that many imams preaching in Bulgaria come from abroad and do not speak Bulgarian, and has spoken of fostering native imams who are more deeply integrated into Bulgarian society.  The wave of mainly Muslim refugees and migrants reaching Europe s borders over the past years has contributed to a rise in right-wing nationalism across the continent.",2017-10-19,True
U.S. lawmakers propose making it easier to meet auto fuel rules,"WASHINGTON (Reuters) - A bipartisan pair of Michigan lawmakers introduced a bill to make it easier for automakers to comply with federal fuel efficiency requirements, as the Trump administration considers softening standards that require nearly doubling the fuel economy of the U.S. new vehicle fleet by 2025. The proposal, introduced late on Wednesday, would extend the life of fuel economy credits that would currently expire after five years, lift a cap on transferring credits between car and truck fleets and award automakers credits for emissions reductions not measured by existing test procedures. The measure proposed by Representatives Fred Upton, a Republican, and Debbie Dingell, a Democrat, would also grant an industry wish by requiring that the Environmental Protection Agency and the National Highway Traffic Safety Administration reconcile their respective fuel economy standards so the industry can comply with just one set of rules. The proposal comes on the heels of a bipartisan measure to create a single federal standard for self-driving cars, also backed by the industry, that is on track to passage.  The Union of Concerned Scientists said the harmonization legislation and a similar bill introduced in the Senate would allow manufacturers to make vehicles that are on average 3 miles a gallon less efficient in 2021. The group estimated that would result in additional U.S. oil consumption of 350 million barrels of oil, costing drivers $34 billion and an additional 155 million metric tons of greenhouse gases. The Alliance of Automobile Manufacturers, a trade group representing General Motors Co, Toyota Motor Corp, Volkswagen AG (VOWG_p.DE) and others, praised the bill for “recognizing the consumer benefits that can come from better alignment of government programs.” The group noted there were significant differences between how the EPA and NHTSA award and allow use of credits. Last week, automakers told U.S. regulators they should revise fuel efficiency mandates because the standards do not reflect how cheap gas prices are affecting consumer demand. Automakers want changes in the 2021-2025 requirements that would make it easier for them to comply with fuel economy standards. Former President Barack Obama’s administration finalized rules in 2012 to double the fleetwide average fuel economy to 54.5 miles per gallon by 2025, but the EPA revised the target to 51.4 mpg based on rising truck sales. The Obama administration said the rules would save motorists $1.7 trillion in fuel costs but cost the auto industry about $200 billion over 13 years",2017-10-12,True
OBAMA’S GAL PAL Loretta Lynch WON’T RECUSE HERSELF From Crooked Hillary’s Criminal Investigation…Despite Private Meeting With Hillary’s IMPEACHED Husband,"Reasonable Americans expected never expected unbiased justice to be served by Eric Holder in a skirt Friday on MSNBC s  Morning Joe,  Bloomberg Politics Mark Halperin cited a  senior Justice Department official  who said Attorney General Loretta Lynch will not recuse herself from the investigation into presumptive Democratic presidential nominee Hillary Clinton use of a private email while secretary of state. Critics have called on Lynch to do so after holding a private meeting with her husband former President Bill Clinton earlier this week.Halperin also said the source does not anticipate Lynch will admit the meeting was a mistake.JUST IN   @MarkHalperin: Sr. Justice Dept. official   This was the Atty. General's intention all along https://t.co/ws9klpXEeM  Morning Joe (@Morning_Joe) July 1, 2016 This is a senior Justice Department official who is playing down that this is anything new,  Halperin said.  Says this was the attorney general s intention all along to let the career people decide. Quote,  She is not recusing herself. She is not stepping aside and does not expect that the attorney general will say it was a mistake to meet with Bill Clinton privately for 20 or 30 minutes.   BreitbartMeanwhile, the Washington Post reports Attorney General Loretta E. Lynch will support the recommendations from prosecutors and others leading probes into the use of a private email server by Hillary Clinton during her time as secretary of state, a Justice Department official said.Lynch s statement   expected later Friday during a gathering in Colorado   underscores the intense sensitivity surrounding the FBI and Justice investigations into the past use of an exclusive email server by the presumptive Democratic presidential nominee.By promising to abide by the recommendations, Lynch would directly address worries by Clinton critics and others that she   as an Obama administration appointee   could ultimately overrule the investigators.Her expected statement reflects an apparent desire to reinforce a by-the-book approach to the Clinton case, which has already played a dominant role in Republican attacks on the campaign trail.Lynch planned to make the comments later Friday during an appearance with Washington Post editorial writer Jonathan Capehart at the Aspen Ideas Festival in Colorado.",2016-07-01,False
Michigan treasurer calls for quick action on Detroit school bills,"(Reuters) - Michigan Treasurer Nick Khouri urged state lawmakers on Tuesday to move quickly on legislation to restructure the financially ailing Detroit Public Schools (DPS) before the district runs out of money. “Sometime this spring or early summer, unless legislation passes in some form, the district will not be able to make payroll, will not be able to pay vendors. Essentially they will be out of cash,” Khouri told the Michigan Senate’s Government Operations Committee. The committee has been holding hearings this month on bills supported by Republican Governor Rick Snyder to create two entities - the Detroit Community District to run the schools, and the current Detroit Public Schools to retire debt. Khouri said the legislation presents a better option for DPS and Michigan than a bankruptcy which would “not make sense” given much of the district’s debt is owed to the state. He added that bankruptcy could also take a year at a cost of as much as $100 million. Unlike the city of Detroit’s bankruptcy, a DPS filing would put the state on the hook for $1.45 billion over 11 years to pay off bonds issued for DPS through Michigan’s school bond loan fund, according to written testimony Khouri submitted to the committee.  Under the governor’s plan, the new community school district would be provided with $715 million in additional state funding over 10 years to offset local property taxes, which would be tapped by the old district to pay off debt. Another $240 million in DPS pension debt could be shifted onto other school districts in the state-wide teachers’ retirement system. Detroit exited the biggest-ever municipal bankruptcy in December 2014, shedding about $7 billion of its $18 billion of debt. The Senate committee, which will continue its hearing on the legislation next week, also heard from teachers’ union officials and parents who contended Michigan should be responsible for paying off debt accumulated by DPS since it was placed under state oversight in 2009. They also called for an elected board to be in control of the schools. The legislation would create a financial oversight commission for the district.",2016-02-09,True
WATCH: Texas Judge Orders Newly Sworn-In Citizens To Accept Trump Or Leave The Country,"Demanding allegiance to a head of state as a condition for becoming a citizen sounds like something a dictator would do.And that s exactly what a Texas judge did during a swearing-in ceremony for immigrants who have been waiting to become citizens of the United States.John Primono is a federal judge who has sworn in over 100,000 new citizens during his career. But the election of Donald trump has apparently emboldened him to violate all sense of judicial ethics and human decency to warn new citizens that they better accept Trump as their president or else. I can assure you that whether you voted for him or you did not vote for him, if you are a citizen of the United States, he is your president,  Primono told the new citizens as they were forced to listen.  He will be your president, and if you do not like that, you need to go to another country. Here s the video via KENS.This is a pretty damn disgraceful thing to say to a group of people who clearly want to be Americans, especially from a federal judge.And Primono is paying the price for his partisanship because he was removed from presiding over any future citizenship ceremonies by the U.S. District judges.Of course, conservatives are very pleased and have made Primono their new hero, which alone should force him off the bench because it is clear that he is unable to exercise good judgement and political neutrality.But Primono claimed that he was merely offering a message of  unity  and that his remarks were taken out of context. I would never say anything like that,  Primono told KENS.  I wasn t trying to say anything for or against Donald Trump. I was just trying to say something hopeful and unifying, and unfortunately it was taken out of context. Yeah, that s complete bullshit. Telling new American citizens to support Trump or else is not  unifying.  It s a threatening message designed to scare immigrants into blindly following Trump.Immigrants should not have to deal with such threats in this country, where we have the right to political dissent. And the way Trump has treated immigrants over the last year and half makes it clear that he doesn t respect them. He hates them. So it s understandable that immigrants would be opposed to Trump s presidency. But they are not alone. Americans overwhelmingly voted against Donald Trump but he somehow won via the electoral vote. Millions of Americans are protesting against Trump and his bigotry.On a day when this group of diverse people finally became American citizens, this federal judge marred the ceremony by invoking the name of a divisive hatemonger and literally ordered them to accept Trump as their leader. It should never have happened but it makes one wonder how many more judges are going to become emboldened to behave similarly once Trump takes over in January.Featured image: Alex Wong/Getty Images",2016-11-22,False
Texas Teen Fatally Shoots Himself 5 Days After NRA-Recommended Gun Safety Course (VIDEO),"According to the NRA, we have nothing to fear from gun-toting individuals who have completed a safety course. There is no way, if properly trained, that they can present a danger to themselves or others. Unfortunately, one Texas teenager s family learned the hard way that sending their child off to receive firearms training then giving him a gun probably isn t the best way to go about life.Weatherford High School senior Brennan Weikel dreamed of playing football in college. Unfortunately, he will never be able to do that because his stepfather gave the inexperienced 17-year-old a weapon and took him out in the middle of the night for what was supposed to be a fun Spring Break hog hunting trip. I know everybody says,  Oh, my kid s perfect.  He really was. He was a good kid,  said stepfather James Chambers. Chambers took Weikel out hunting just five days after the teenager had completed a gun safety course   one that gives him the legal right to hunt under Texas law, regardless of the amount of experience he has. Chambers also left Weikel by himself to hunt, according to the Weatherford Democrat: They were placed in individual ground blinds, the little wooden ones,  [Game Warden Penny Nixon] said.  His stepfather shot a hog and called the victim to ask him to help retrieve it. And the stepfather reported that immediately upon hanging up with the stepson, just seconds later, he heard a shot. It came from the blind where the young victim was. After getting no response to a text asking about the shot, the Weikel s stepfather, who was approximately 300 yards away, went over to the stand and found the teen crumpled up in the corner, his feet tangled up in a chair, according to Wise County Sheriff Lane Akin. There may have been some hunter inexperience involved,  Nixon explained.Akin says that the teen leaned over the rifle, which had a round chambered and the safety off, when he stood up after receiving his stepfather s text. When he reached for the grip of the rifle, he accidentally squeezed the trigger and fired a single round into his head. It was instantly fatal,  Nixon said.  It s a real tragedy. Yes, it is a  real tragedy    but the NRA and its acolytes will simply view this as an  accident  rather than a symptom of the problem that is  gun culture  in America. Simply put, this would have never happened if the teen s family had made the responsible decision not to place a gun in his hands. This would have never happened if the NRA and its Republican allies did not present arming teenagers as normal. This would have never happened if we would take reasonable steps to place age restrictions on firearm use, if we required more than a minimal amount of training, or if Weikel s stepfather had at least stayed by his side to make sure that he was using the gun properly.Contrary to the NRA s rhetoric, guns do not  keep us safe.  If they did, Weikel would still be playing football.Watch a report on the shooting below:Featured image via screengrab",2016-04-17,False
"Trump says Obama 'colluded' on Russia, without giving evidence","WASHINGTON (Reuters) - U.S. President Donald Trump on Monday demanded that investigators apologize for looking into Russian interference and possible collusion with his 2016 election campaign, accusing predecessor President Barack Obama of having “colluded or obstructed,” but he did not provide evidence. Department of Justice Special Counsel Robert Mueller, along with several congressional committees, are investigating allegations by U.S. intelligence agencies that Russia used cyber attacks and fake media stories to help Republican Trump against his Democratic Party opponent, Hillary Clinton. “The reason that President Obama did NOTHING about Russia after being notified by the CIA of meddling is that he expected Clinton would win... and did not want to ‘rock the boat.’ He didn’t ‘choke,’ he colluded or obstructed, and it did the Dems and Crooked Hillary no good,” he wrote on Twitter. Russia has denied meddling in the election and Trump has repeatedly called the investigations a witch hunt. In a Fox News interview broadcast on Sunday, Trump said he had learned that Obama had known about the Russia issue long before the election but that he “did nothing about it.”   An official from Obama’s White House, who spoke on condition of anonymity, rejected Trump’s criticism and noted that Obama had raised the meddling issue directly with Russian President Vladimir Putin. “The Obama administration’s interest in making sure the response was bipartisan wasn’t for the sake of being bipartisan. It was necessary because we needed the buy-in from state and local election administrators – many of whom were Republican partisans and/or skeptical of federal government,” the official said. The White House referred any questions about the Russia investigations to Trump’s personal lawyer, Marc Kasowitz.  Representatives for Kasowitz did not immediately reply to requests for comment on Trump’s latest statement.  “With 4 months looking at Russia...they have zero “tapes” of T (Trump) people colluding. There is no collusion & no obstruction. I should be given apology!” Trump said in another Twitter post on Monday. The Obama administration formally accused Russia in October of a campaign of cyber attacks against Democratic Party organizations ahead of the Nov. 8 election. In December, Obama ordered intelligence agencies to review cyber attacks and foreign intervention in the election and to deliver a report before he left office on Jan. 20. The intelligence agencies said in January they had concluded that Moscow tried to tilt the election in Trump’s favor, including by hacking into senior Democrats’ emails and leaking them.  Following a weekend Washington Post report about the Obama administration’s responses to the Russian matter, the top Democrat on the U.S. House of Representatives Intelligence Committee, Adam Schiff, criticized the Obama administration on Sunday for not taking earlier and tougher action against Russia.",2017-06-26,True
Senior Democratic National Committee officials resign: DNC,"NEW YORK/WASHINGTON (Reuters) - Three senior officials with the Democratic National Committee have resigned, the DNC said on Tuesday, amid a shake-up following a hack of thousands of emails that embarrassed the party just as it staged its national convention last week. The resignations of DNC Chief Executive Officer Amy Dacey, Communications Director Luis Miranda and Chief Financial Officer Brad Marshall were announced by interim Chairwoman Donna Brazile. Brazile, who took over the role after Debbie Wasserman Schultz stepped down last week, did not mention the hacks or give a reason for the resignations in a statement on the reorganization, but cast the changes as looking ahead to the U.S. general election on Nov. 8. The hack on the DNC emails stirred discord at the start of the party’s convention in Philadelphia where Hillary Clinton formally accepted her party’s presidential nomination for the Nov. 8 election. Some of the emails, which were published by WikiLeaks, showed party officials favoring Clinton over her rival for the nomination, U.S. Senator Bernie Sanders, during the primary contests. Brazile announced a transition team that she said would help to position the party for the general election and to prepare for an eventual permanent party chair.      Tom McMahon, a former executive director of the DNC, will lead the transition team, the statement said. Chief of Staff Brandon Davis will also continue in that role and will oversee DNC general election efforts, and strategist Doug Thornell will join as a senior adviser on an interim basis, it said. Other Democratic Party systems have also been hacked. The FBI is investigating a cyber attack incident at the Democratic Congressional Campaign Committee, or DCCC, and a computer network used by Clinton’s campaign was also hacked. The White House has declined to speculate on who was behind the hack of Democratic Party computers, referring to an ongoing investigation by the Federal Bureau of Investigation.  Cybersecurity experts and U.S. officials, however, have said they believed Russia engineered the release of the DNC emails to influence the presidential election. Clinton herself has blamed Russia for the hack. Russia’s foreign ministry has called such accusations  insulting.",2016-08-02,True
Syria's Assad meets once dissident footballers in Damascus,"BEIRUT (Reuters) - Syrian President Bashar al-Assad met two former dissident footballers who returned to the national team for its World Cup qualifying campaign after years in exile, photographs posted by his office showed on Monday. Syria s football team outdid expectations in its campaign to qualify for the World Cup finals, reaching a play-off against Australia on Oct. 10 that they lost 2-1.  The photographs published on the presidency s social media feed showed him apparently in amicable conversation with Firas al-Khatib and Omar al-Soma, players who were both pictured with the Syrian opposition flag early in the conflict. Other photographs showed Assad posing with the whole team and signing a player s jacket. Syria s war, which began with demonstrations against Assad in 2011, has killed hundreds of thousands of Syrians and left more than half the population homeless. The army has gained momentum over the past two years, with military support from Russia and Iran.  The government says its policy is to pardon any Syrians who joined the opposition unless they have  blood on their hands . However, many exiles have said they fear arrest if they return.  The football team s unexpectedly strong performance in the qualifiers was hailed by many government supporters as a unifying moment for the country. But some opposition supporters identified the team with Assad s government, and declined to back it.",2017-10-23,True
81-Year-Old Cuban Run Over By Racist A$$hole,"Florida continues to lead the nation in head shaking insanity after 81-year-old Luis Angel Dominguez, affectionately known to his neighbors as  Papi,  was deliberately run and killed over by a 26-year-old after an argument.As reported by the Washington Post:According to Broward County police, Dominguez and a younger man got into an argument at Everglades Holiday Park on Wednesday night. The younger man, whom police have identified as 26-year-old Kyle Christopher Hannover, was at the park fishing when he allegedly started yelling racial slurs at Dominguez and threw a rock at Dominguez s car.Hannover then allegedly got into his Ford Ranger truck and drove directly toward Dominguez, striking him. He was completely rolled over from the suspect s car and trailer,  a witness told ABC.  When I called 911 it was,  No ambulance.  It was,  Get a trauma chopper out here as quickly as possible. Unsurprisingly, Hannover has a history of violence. In 2015, he was arrested and for allegedly threatening his girlfriend with a shotgun. Considering how disturbed he is, it s amazing that she survived long enough for him to be arrested. As a result of his threats, his guns were confiscated as part of his plea deal this past March. I can only assume that s why Hannover didn t simply shoot Dominguez instead of sadistically running him over.The cause of the fight is unclear and, honestly, is irrelevant. There is literally no justification for a 26-year-old to run over a senior citizen in a rage. The only upshot to this entire incident is that Hannover will probably be about the same age when he gets out of prison.His step-granddaughter Damaris Riveron expressed her gratitude to the police: We re extremely happy there has been an arrest, Thank you to the police department for all of their hard work and for everyone who contributed. Domiguez is survived by his wife, his children and his grandchildren.Featured courtesy of Vivian Sanchez",2016-04-15,False
"Watch Hillary Clinton Squirm When Voter Asks About E-Mails, Benghazi, Whitewater [Video]","This is great because Hillary Clinton is never asked questions like this one:  Um, you said earlier that you wanted to end corruption, but how can you do that after the Whitewater scandals, Benghazi and the deleted emails?  Hillary s response:  Well, I wish you d go back and read the history of 1990s, because clearly uh, there, there were unfortunately a lot of partisans who uh, thought that the best way to work uh, with my husband s administration was through attacks of all kinds all of which washed out. Soooo it was the  vast right-wing conspiracy ? That s a pretty pitiful answer",2015-10-30,False
WATCH: Video Proof Trump Just Absolutely Lied About His Crowd Size While Speaking,"During Donald Trump s most recent rally in Tampa, Florida, he went on and one about the size of his dick crowd. As if that is representative of poll numbers, which ironically show him losing nationwide.Because the cameras shooting the event didn t show the entire crowd size, Trump thought it wise to say that the room was packed to the corners and beats any crowd his opponent Hillary Clinton gets.What Trump didn t think to realize would be that reporters, like the Washington Post s Ed O Keefe, would quickly prove Trump to be a pants on fire liar McLiarface.Watch O Keefe s video here:VIDEO (again): Trump state fair hall not packed full as he falsely claims. pic.twitter.com/RqnKoPJzHz  Ed O'Keefe (@edatpost) August 24, 2016Not only is Trump lying, he s doing a horrific job of it. It s as if he doesn t think any of the press would quickly scan the room to notice that the room not only isn t packed but is barely filled at all.It s amazing that Trump will tout lie after lie after lie and his supporters eat it up with a spoon. All the while believing that it s Hillary Clinton who is the actual liar. Even though she was found to be the most fundamentally honest candidate out of anyone who ran on either side.You can, quite literally, listen to Trump and everything out of his mouth speaking against Hillary is what someone has said about him. It s classic projecting and it s not even hidden well. It s actually quite sad that so many are still falling for it. However, those people vote and we need to make sure to get out the vote ourselves and make sure Trump doesn t get anywhere near the Oval Office.Featured image via video screen capture",2016-08-24,False
Catalans start to form queues to vote in independence referendum:  witnesses,"BARCELONA (Reuters) - Catalans started to form queues to vote in an independence referendum early on Sunday morning in defiance of the Spanish government s attempts to prevent the vote, Reuters witnesses said. Lines of voters were starting to form at several designated polling stations in Barcelona schools.  The referendum has been declared illegal by Spain s central government and it was unclear if voting stations would be allowed to open at 9 A.M. (0700 GMT) as planned.",2017-10-01,True
"WRONG COLOR: If Left Really Cared About Police Brutality, They’d Be Protesting Death Of White 6 Yr Old Autistic Boy Whose Dad Was Unarmed With “Hands Up” [VIDEO]","As it turns out, police brutality really isn t the issue at all. It s about dividing a nation down racial lines and the good police men and women are just part of a scheme by the Left that is being orchestrated in the highest office of our nation Police investigating the fatal shooting of a six-year-old autistic boy by two Louisiana state marshals are looking into whether one of the cops had a grudge with the child s father.Jeremy Mardis was shot five times in the head and chest as he sat in the passenger seat of his father Chris Few s car last week by officers Derrick Stafford, 32, and Norris Greenhouse.Investigators are exploring the possibility that Greenhouse, 23, had a personal issue with Few, after Few s fianc e Megan Dixon said the marshal had been messaging her on Facebook and coming round to their home.Ms Dixon has previously said she  was the reason this all started , adding that she knew what happened in the moments leading up to the shooting.Few and Ms Dixon were drinking Budweisers and shots of tequila in T.J. s Lounge and pool bar that evening before getting into an argument, the Denver Post reported.She announced to the bar that they were not seeing each other any more and started dancing with one of the barmen.Few reportedly stormed out of the bar, kicking a door as he left, before getting into a blazing row with Ms Dixon in the parking lot.They drove off in different vehicles and someone called 911.A short while later, after Few had picked up Jeremy, he pulled up next to Ms Dixon at a red light and asked her to come home with him. She said she declined because she was  stubborn .As she pulled away, Ms Dixon said she saw two marshals  cars approaching from behind with their lights flashing.She said she saw Few was pointing at his son s head, showing that he was in the car and he wasn t sure what to do.According to investigators, Few drove down a cul-de-sac as marshals Greenhouse and Stafford came round the corner.Police say Few started reversing and at this point the men opened fire, pumping 18 bullets into the SUV, five of which hit Jeremy in the head and chest.Police are investigating whether Greenhouse (left) had a grudge with Few, who was said to have confronted the cop over Facebook messages and visit to his fiancee. Pictured right, StaffordFew s attorney says footage from a bodycam worn by one of the cops shows the father putting his hands up before the officers started firing.Col. Edmonson on Friday described the footage as  the most disturbing thing I ve seen .He added:  That video was incredible. I mean, as a father, much less head of the state police, I looked at that tape, I said this is incredibly disturbing. Initial reports suggested the marshals had a warrant but it was subsequently discovered that they did not, and it is not known why they pursued Few.Greenhouse and Stafford were charged with second-degree murder and attempted second-degree murder. They are being held on $1million bonds.As you can see here, these two cops were about as bad as two cops can be. Since neither of them are white, and the victim is white, this is a non-story to the citizens who are reportedly  so concerned  about police brutality: Via: Daily Mail",2015-11-11,False
"U.S. must stop judicial 'extortion' of corporate Europe, French lawmakers say","PARIS (Reuters) - Europe should challenge the United States over its increasingly aggressive use of extraterritorial laws that have cost European companies - especially banks - billions in fines and other settlements, a French parliamentary report said. Still reeling from the $9 billion fine its biggest bank, BNP Paribas, had to pay U.S. authorities over violations of American sanctions against other countries, the French government has criticized in recent years what it considers the over-reach of the U.S. legal system. Paris’s main objections center on the U.S. Department of Justice’s broad interpretation of what it considers its jurisdiction. This sphere of influence can include transactions between non-Americans outside the U.S. where the U.S. dollar currency is involved. It can also cover deals and other actions taking place via the Internet using U.S. computer servers. “We consider that today’s situation amounts to abusive use of American law,” Karine Berger, a lawmaker from the ruling Socialist party told Reuters in an interview, calling the practices akin to “extortion”. “We ask France and Europe to let it be known to the United States that we will no longer accept this type of behavior.” In a non-binding investigative report last week, lawmakers from both the Socialist party and opposition conservatives said U.S. law appeared to be more punitive toward foreign firms than domestic ones. Although foreign firms accounted for only 30 percent of investigations opened by U.S. authorities between 1977 and 2014 under its anti-foreign bribery law, 67 percent of the amount levied in fines came from foreign companies, the report said. Since 2009, European banks such as HSBC and Deutsche Bank have paid about $16 billion to the United States over breaches of various sanction regimes. European firms have also accounted for 14 of the 15 biggest penalties, the report said. The report did not question U.S. regulators’ current prosecution of Deutsche Bank over mis-selling toxic mortgage securities before the financial crisis, since the actions took place in the United States. But it did say the DoJ had not taken account of the impact on the financial system that the $14 billion fine it sought from the German bank went on to have. Swiss bank Credit Suisse said on Sunday it has put five employees on leave while it investigates a tax-related matter. Swiss paper SonntagsZeitung reported that the move was connected to a U.S. probe of the bank’s Israeli unit over possible tax evasion. Berger said Europe’s response had not been forceful enough, and that both the European Union and individual member states should adapt their own legislation, which is why the report will be sent to counterparts at other EU parliaments. “There must be a legal rearmament in Europe, so we fight on equal terms with the United States in the field of economic competition,” Berger said.   The European Union should consider challenging parts of the U.S. sanction regime at the World Trade Organisation, the report said, citing a 1998 precedent when Europeans successfully forced the U.S. to back down over Congressional sanctions against Cuba, Libya and Iran that could have affected European firms. The EU should update a 1996 ban on European firms complying with U.S. sanctions based on such extraterritorial legislation, giving European firms a legal “excuse” to reject U.S. demands. European countries and institutions should also encourage the use of the euro for global transactions and strengthen the use of intelligence services for economic means. Citing the recent EU ruling asking Apple to pay up to 13 billion euros in back taxes to Ireland, Berger said Europe should not be afraid to be more confrontational. “It shows Europe is perfectly capable of waging this economic war since the U.S. is only going to keep it up,” she said.",2016-10-11,True
Aide to EU Commission head tweets picture of white smoke at Brexit meeting with May,"BRUSSELS (Reuters) - Martin Selmayr, a top aide to the head of the European Commission Jean-Claude Juncker, signaled on Friday there was an agreement on Britain s divorce terms with the EU by tweeting a picture of white smoke that is a symbol of the election of a new pope. Juncker, Selmayr and the EU s chief Brexit negotiator Michel Barnier are at a working breakfast with British Prime Minister Theresa May in Brussels.",2017-12-08,True
TRUMP SUPPORTERS TAKE OUT THE TRASH: Radicals Disrupt Rally So Pro-Trump Crowd Takes Care Of Business [Video],Radical goons disrupted a Florida Trump rally so the crowd handled them just as they should:,2015-10-25,False
Michigan governor will be called to congressional hearing on Flint water crisis,"CHICAGO (Reuters) - Michigan Governor Rick Snyder and other officials will be called to testify next month to a congressional panel about the crisis over lead-contaminated water in the city of Flint, a congressional office said on Thursday. U.S. Representative Brenda Lawrence, a Democrat, requested the Feb. 3 hearing of the House of Representatives Oversight and Government Reform Committee last week, said her communications director, Tracy Manzer. The invitation will be specifically for the governor and he cannot send a representative on his behalf, Manzer said. Susan Hedman, administrator for the Environmental Protection Agency’s Region 5 office in Chicago, and Dan Wyant, former director of Michigan’s Department of Environmental Quality, are among the other invitees. Wyant resigned in December over the growing crisis in Flint. Flint, a financially strapped city north of Detroit, switched water supplies in 2014 to save money. Complaints about the water began within a month of the change, but officials did not take steps to remedy the situation until October 2015 after tests showed elevated levels of lead in some tap water in the city and in some children. “The purpose of the hearing is to identify precisely what went wrong in the process and to ensure that those who were responsible are to be held accountable and that this never happens again,” Manzer said. Snyder, a Republican, has rejected calls from critics for his resignation over the crisis. He asked the Michigan state legislature this week to approve $28 million to assist Flint and said there would be additional funding requests. The Michigan House approved the funding unanimously on Wednesday and the bill was in the Senate on Thursday. The U.S. House committee can subpoena people to appear before it if they do not respond to invitations. (Story corrects headline and paragraphs 1, 2 to show governor will be called to testify but has not been called yet. Representative Lawrence’s spokeswoman corrected what she previously said.)",2016-01-21,True
